Node,Feat3,Feat4,Y
67076,20,63,34
33223,20,35,34
65548,66,60,34
42433,63,56,34
95364,29,74,35
95351,30,74,34
64748,47,60,35
65190,10,60,40
42391,36,56,34
63494,40,60,0
35246,53,41,34
35132,52,41,34
35175,49,41,48
30568,31,29,7
27870,9,25,0
8068,47,21,35
33288,27,35,21
40363,27,51,34
64673,8,60,23
64100,9,60,0
89365,19,67,45
34042,52,37,34
22258,9,22,0
2479,11,6,0
28821,52,25,34
28567,54,25,34
63251,27,60,32
32995,41,35,35
37953,20,49,9
38247,41,49,34
677,19,1,45
2453,45,5,35
29545,63,25,34
27980,7,25,0
29692,19,25,33
29845,1,25,56
29793,19,25,46
28332,49,25,33
28385,49,25,33
23,49,0,33
64,0,0,61
64168,20,60,47
27079,20,23,32
29706,9,25,17
28652,18,25,35
28711,46,25,34
28395,52,25,34
27948,9,25,0
28399,30,25,34
27978,9,25,0
30637,29,29,34
30823,23,30,37
30046,18,26,35
3771,19,14,45
3823,28,14,36
2874,9,9,40
2753,20,8,32
2570,20,6,40
100180,2,76,59
98139,84,76,7
98060,7,76,32
98442,7,76,32
99768,23,76,37
105114,23,85,37
103474,39,77,40
102042,39,77,40
101806,8,76,33
101316,36,76,34
102591,76,77,50
103292,32,77,32
31113,51,30,34
31178,18,31,14
31668,18,32,46
31831,90,33,7
32235,9,33,32
32812,41,35,7
32827,23,35,17
32589,62,34,34
32684,9,35,0
32528,23,34,37
32455,9,34,32
33050,71,35,20
33531,54,35,34
33009,38,35,18
33830,62,36,34
34640,19,39,45
34757,23,39,37
38949,43,49,34
39768,8,51,49
39685,38,51,34
40175,9,51,32
39874,39,51,40
42366,9,56,0
40855,36,53,34
40471,44,52,35
38496,49,49,0
38157,0,49,40
38205,7,49,32
37450,52,47,34
37778,66,49,50
37865,9,49,32
36858,28,45,12
36788,18,45,0
37121,18,46,32
37271,0,47,32
37258,1,47,56
37280,9,47,0
89229,20,66,34
89373,20,67,32
89574,23,68,37
89864,10,70,19
92443,49,73,35
92118,19,72,46
91986,18,72,32
92391,23,73,37
96432,8,76,30
96432,0,76,30
97061,63,76,34
97151,0,76,34
96840,42,76,34
65746,23,61,37
66139,7,62,32
67438,30,63,34
67164,20,63,9
63398,9,60,0
63671,29,60,34
64583,58,60,48
64465,57,60,34
64267,59,60,35
65143,22,60,17
64957,29,60,21
65161,34,60,34
65375,52,60,34
65267,30,60,47
65660,19,60,45
1080,22,1,37
33082,27,35,34
64399,11,60,7
30795,40,30,0
27926,9,25,0
89349,45,67,35
31755,9,33,0
31153,24,30,0
65747,48,61,0
97482,30,76,7
102925,38,77,12
99486,49,76,48
35603,22,42,14
32334,66,33,34
93499,62,73,34
90464,66,71,34
63779,19,60,45
63387,19,60,50
42411,38,56,34
67465,28,63,36
37024,9,46,35
38192,0,49,34
40085,16,51,34
33070,38,35,40
32796,9,35,0
32768,9,35,0
27463,22,23,10
27391,9,23,35
29771,43,25,34
3932,44,15,35
4149,50,15,7
7190,19,18,45
99131,57,76,35
103381,9,77,32
63744,7,60,32
22505,1,22,56
29594,20,25,32
28236,9,25,0
30514,47,29,35
98036,44,76,34
34771,9,39,17
36965,21,45,14
64358,41,60,52
64332,31,60,35
2565,9,6,16
30606,9,29,16
42371,40,56,0
34069,27,37,32
28770,45,25,34
30472,10,29,0
32074,8,33,25
63990,19,60,50
30783,43,30,35
32859,40,35,0
89115,22,66,14
29800,45,25,35
2624,34,6,34
37721,11,49,0
104735,40,85,35
102353,40,77,16
42404,64,56,34
89379,18,67,35
89328,20,67,0
33386,64,35,34
28623,24,25,35
32767,49,35,0
28327,59,25,7
63100,50,59,7
32874,52,35,21
106573,9,88,40
24805,23,22,37
65260,52,60,34
65377,45,60,35
64268,9,60,14
63460,18,60,11
63927,65,60,20
63823,29,60,21
63775,49,60,33
63959,19,60,50
64238,51,60,16
89205,57,66,34
95453,9,75,19
30492,28,29,50
33773,19,36,5
33773,28,36,9
33773,20,36,9
32468,38,34,34
7929,29,21,35
7992,12,21,28
6969,42,17,34
5758,49,17,48
6511,52,17,34
4716,20,15,32
6314,76,17,50
4614,27,15,34
3067,22,10,14
2885,30,9,46
3502,84,12,7
1166,47,1,35
2129,9,1,32
27103,50,23,7
29809,26,25,35
27521,11,23,7
30879,9,30,35
30715,45,30,35
97642,38,76,34
98092,44,76,34
102701,39,77,40
102782,20,77,47
102701,30,77,34
103386,38,77,58
101104,11,76,7
102038,43,77,35
100795,76,76,7
101024,11,76,7
104315,20,85,32
33582,30,36,35
33640,30,36,35
33355,36,35,34
33367,19,35,3
31795,50,33,7
32277,0,33,35
31954,9,33,0
31216,50,31,7
31286,48,31,7
31251,31,31,35
31176,27,31,34
31166,32,30,34
31227,11,31,7
31326,31,31,7
31240,31,31,34
33845,19,36,5
33846,50,36,7
33770,21,36,37
34662,74,39,7
35351,31,42,34
35819,11,42,0
34697,11,39,7
34673,1,39,56
34947,27,41,35
38026,71,49,20
37436,11,47,7
38714,48,49,7
38198,42,49,34
37336,73,47,50
37224,23,46,0
37390,19,47,45
36049,41,43,16
36895,47,45,35
39323,19,50,3
39345,45,50,34
39286,30,50,7
39509,19,51,45
40249,27,51,34
40322,9,51,35
40032,30,51,34
42245,47,55,35
41393,26,54,35
42229,7,55,35
42119,19,55,45
40478,31,52,35
63577,42,60,34
64811,19,60,45
63128,30,59,32
42619,38,57,34
42491,27,57,34
43003,29,58,45
42462,23,56,17
42486,10,57,35
42524,9,57,0
42689,39,57,40
42447,30,56,34
67422,36,63,34
67157,8,63,29
66837,30,62,45
67440,28,63,50
67177,18,63,45
67230,19,63,46
66764,10,62,34
66389,31,62,34
65780,11,61,7
95774,7,75,3
95840,39,76,50
95840,46,76,34
95840,0,76,35
95840,0,76,34
95503,36,75,34
95521,29,75,35
89378,91,67,7
89391,2,67,59
89196,0,66,32
90052,33,70,34
89917,43,70,34
90471,56,71,34
90512,28,71,50
91185,20,71,37
91567,60,71,35
30430,8,28,39
30372,27,28,34
63446,40,60,0
67060,9,63,0
3178,9,10,40
101606,46,76,34
30788,23,30,0
97865,27,76,33
100050,19,76,29
103521,86,77,7
67019,76,63,7
42615,72,57,7
42641,23,57,37
96245,15,76,34
96488,0,76,34
93928,39,73,40
92023,73,72,7
32214,50,33,16
36187,66,44,34
37200,20,46,34
38560,11,49,0
38914,50,49,16
38616,76,49,7
40285,27,51,7
40517,72,53,7
29357,63,25,34
28666,9,25,0
7939,37,21,34
7368,16,20,34
4325,38,15,50
29515,23,25,35
100804,37,76,34
102640,76,77,50
34837,27,40,34
90349,36,71,34
95359,37,74,34
66677,8,62,29
102968,63,77,34
40015,10,51,50
28020,9,25,0
29575,8,25,24
29101,52,25,34
29264,27,25,32
29639,20,25,14
28249,9,25,0
64883,13,60,34
32331,45,33,34
38801,31,49,34
30496,91,29,7
63274,39,60,40
103830,20,80,47
96836,62,76,34
65599,18,60,32
98201,7,76,32
2812,10,8,27
89072,0,66,20
32193,9,33,34
63537,9,60,0
63533,9,60,0
63507,9,60,0
89273,19,67,45
66840,9,62,0
89242,9,67,0
89281,9,67,0
99845,19,76,50
30775,57,30,16
30775,24,30,9
21817,47,22,35
42285,22,55,0
64103,10,60,28
97707,32,76,34
99134,32,76,34
96816,36,76,34
28376,11,25,0
3219,45,10,35
32811,7,35,0
4660,73,15,7
7812,9,21,55
31258,43,31,34
34678,10,39,21
103284,28,77,33
37133,19,46,25
32010,21,33,14
33708,19,36,45
89402,21,68,17
19575,20,22,37
101329,16,76,34
42539,9,57,0
98925,42,76,34
67027,0,63,35
97613,20,76,14
30731,9,30,0
33472,53,35,34
36168,73,44,7
36141,73,44,7
97579,46,76,34
99918,7,76,34
63585,61,60,35
2522,20,6,34
38318,42,49,35
97002,38,76,34
33783,48,36,9
36711,10,44,35
36154,49,44,35
63394,9,60,0
22688,18,22,47
36043,21,43,28
81,23,0,37
17803,10,22,35
37415,8,47,23
28509,19,25,33
30470,18,29,33
34639,0,39,55
31257,28,31,40
28384,7,25,36
3821,20,14,6
40071,7,51,10
1681,62,1,34
8228,45,21,34
29729,20,25,32
1834,15,1,34
3735,11,13,50
30359,27,28,34
97850,27,76,34
39535,16,51,34
33993,0,37,35
34855,35,40,34
32015,47,33,35
31433,9,32,35
66665,37,62,34
64109,29,60,35
28510,9,25,0
27988,11,25,0
28468,9,25,0
27822,9,25,0
27890,49,25,0
28456,9,25,0
27945,9,25,0
27903,9,25,0
30704,9,30,0
63199,7,60,0
89256,9,67,0
89267,9,67,0
37273,22,47,0
89972,7,70,25
28323,23,25,37
28522,7,25,32
31144,23,30,37
64535,7,60,46
40666,46,53,34
31713,20,33,34
38802,60,49,23
89213,64,66,34
89213,80,66,34
27067,49,23,0
30460,50,29,34
40395,47,51,35
29796,80,25,34
28912,47,25,35
27984,9,25,0
2732,20,8,32
2952,22,9,32
100472,9,76,0
99525,10,76,40
38291,9,49,0
38563,40,49,0
37332,66,47,34
32856,9,35,0
32620,9,35,0
32863,9,35,0
32784,7,35,0
32708,9,35,0
32706,9,35,0
32626,21,35,0
32676,9,35,0
32860,9,35,0
32703,9,35,0
32616,9,35,0
32614,9,35,0
32622,9,35,0
32613,9,35,0
32872,9,35,0
32867,7,35,0
32728,9,35,0
32842,9,35,32
32779,9,35,0
32855,9,35,0
33372,28,35,33
31702,9,33,0
32231,20,33,37
31750,9,33,0
31753,9,33,0
31717,9,33,0
31801,9,33,0
31812,20,33,34
31819,7,33,0
31788,9,33,0
31841,9,33,0
31843,9,33,0
31768,9,33,0
31840,7,33,0
31814,9,33,0
31684,9,33,0
31763,9,33,0
64228,7,60,0
63487,9,60,0
63455,9,60,0
63315,7,60,0
63550,9,60,0
63519,9,60,0
63189,9,60,0
63413,9,60,0
63486,66,60,34
63464,7,60,0
97355,9,76,32
89511,8,68,12
30786,9,30,17
20302,12,22,50
2001,44,1,34
98815,18,76,9
34075,48,37,34
3800,84,14,7
30181,38,27,34
29344,9,25,32
30494,43,29,35
1868,32,1,34
95618,46,75,34
29292,19,25,46
98422,66,76,34
32638,67,35,9
27686,57,24,34
7168,19,18,45
3952,10,15,40
31694,59,33,7
31233,74,31,18
31296,49,31,0
31233,72,31,18
36880,57,45,7
37495,75,47,7
31391,27,32,32
7081,52,17,34
103643,9,77,19
2573,38,6,0
29983,7,26,35
70904,20,65,34
28877,47,25,35
29346,45,25,35
64226,60,60,35
63303,10,60,35
36281,63,44,34
31134,52,30,34
32112,31,33,34
31991,57,33,35
32328,53,33,34
33201,52,35,34
32678,7,35,35
32818,44,35,35
32643,38,35,35
32621,45,35,35
32640,45,35,35
32714,47,35,35
32618,45,35,35
32665,36,35,34
32629,9,35,35
32753,52,35,34
32718,60,35,35
36833,20,45,35
37425,44,47,35
37484,30,47,32
89290,45,67,35
30842,63,30,34
30849,10,30,35
30738,45,30,35
30949,53,30,34
30803,45,30,35
30792,32,30,34
30736,10,30,35
30562,40,29,34
30439,38,29,35
29817,52,25,34
28584,9,25,35
27828,19,25,45
29076,51,25,34
23079,23,22,37
27936,9,25,0
5724,63,17,34
93208,46,73,34
29818,52,25,34
8340,11,21,7
8175,11,21,7
95340,32,74,34
40458,11,52,7
32426,9,34,7
32655,9,35,7
34399,21,37,40
95406,18,74,32
89312,20,67,40
7850,31,21,34
8041,52,21,34
7220,9,18,35
7823,66,21,34
2312,64,3,18
504,47,1,35
4320,38,15,34
3738,44,13,35
3689,52,13,34
3128,47,10,35
3271,76,10,50
2941,38,9,35
2915,45,9,35
3146,10,10,20
26978,30,23,32
27245,45,23,35
27157,0,23,43
27174,45,23,35
27411,47,23,35
27629,52,24,34
30384,38,28,35
30403,6,28,59
104090,52,82,34
104086,52,82,34
106100,29,88,32
102887,28,77,33
102622,29,77,46
102901,66,77,34
102710,29,77,46
102768,7,77,35
102862,45,77,35
32381,7,34,35
32515,7,34,35
34869,45,41,35
37062,45,46,35
37153,60,46,35
37184,7,46,17
37172,19,46,46
37177,30,46,32
37158,18,46,35
37122,45,46,35
37655,15,49,34
37655,38,49,35
40490,52,52,34
41270,45,53,35
41722,44,54,35
41655,19,54,46
41254,43,53,35
39244,42,50,35
39312,66,50,34
67129,24,63,32
67479,45,64,35
67327,53,63,34
67475,43,64,34
67510,52,64,34
63922,19,60,46
63803,49,60,33
64065,65,60,34
63096,66,59,34
63169,45,59,35
32619,9,35,0
30821,7,30,0
3795,8,14,39
37288,23,47,37
101206,19,76,49
65739,18,61,45
95393,26,74,35
32386,19,34,33
40424,39,52,40
3062,19,10,45
101021,52,76,34
28112,9,25,35
37291,9,47,0
28723,58,25,48
29276,52,25,34
32742,7,35,17
6071,66,17,34
33314,49,35,0
7828,7,21,28
35713,12,42,28
42517,12,57,28
22533,45,22,35
28405,27,25,32
90005,7,70,0
42368,7,56,0
96988,19,76,49
96988,0,76,35
30906,20,30,32
8345,9,21,0
100018,65,76,34
33344,43,35,35
38682,8,49,29
101174,42,76,34
27543,23,23,37
39150,45,49,35
67078,20,63,34
56852,23,58,37
89428,23,68,37
2511,49,6,33
31060,39,30,40
38687,63,49,34
28061,9,25,0
34219,50,37,34
30718,49,30,0
30692,24,30,0
67031,28,63,33
100313,1,76,56
30173,28,27,33
40767,39,53,40
39772,28,51,33
39007,3,49,59
35955,52,43,34
34835,46,40,34
66778,39,62,40
28781,60,25,35
39493,65,51,34
101988,43,77,34
39561,10,51,19
38824,0,49,29
34511,46,38,34
37222,67,46,7
95455,45,75,34
100026,19,76,55
93820,12,73,50
37983,83,49,34
39348,28,50,36
32024,19,33,55
2765,23,8,37
64057,38,60,35
42640,44,57,34
35785,17,42,34
28838,46,25,35
39691,66,51,34
32916,9,35,32
96300,18,76,32
21976,60,22,35
96237,66,76,34
30902,30,30,32
100912,19,76,25
37317,9,47,0
32711,9,35,0
32677,40,35,0
32683,9,35,0
32861,9,35,0
32858,40,35,0
32736,9,35,0
32756,7,35,0
32865,9,35,0
32793,9,35,0
63556,9,60,0
63442,9,60,0
8202,41,21,16
97937,55,76,34
92006,37,72,34
63912,60,60,35
32443,9,34,35
33297,38,35,34
39905,51,51,7
29790,55,25,21
29523,66,25,34
3798,28,14,36
64761,29,60,47
28789,23,25,37
42426,73,56,7
42493,89,57,7
42449,63,56,34
63104,21,59,20
67135,7,63,3
66030,57,62,34
65749,10,61,28
93751,52,73,34
89166,0,66,25
89469,51,68,19
90093,65,70,20
34712,9,39,17
35447,23,42,37
34381,23,37,35
32952,49,35,35
32686,22,35,0
33374,18,35,14
32377,7,34,35
31372,28,32,24
38406,20,49,14
37060,23,46,0
36938,27,45,32
39617,59,51,35
39854,59,51,34
39156,14,49,16
39179,7,49,17
39073,91,49,7
41617,39,54,21
8161,18,21,32
30549,27,29,32
30905,10,30,46
30282,65,28,34
2240,8,2,49
104650,12,85,34
102176,7,77,17
102573,6,77,59
98506,8,76,25
100694,57,76,34
100303,13,76,34
100149,61,76,18
65724,7,61,36
15174,23,22,37
36836,42,45,34
64577,38,60,35
63475,7,60,36
66195,38,62,34
89643,23,69,37
32774,38,35,35
31709,7,33,35
30771,44,30,35
2034,76,1,50
28829,52,25,34
28875,18,25,35
30659,9,29,17
2660,45,7,35
2488,18,6,32
27826,36,25,34
30149,31,27,34
95377,27,74,34
32776,9,35,35
31582,44,32,34
36982,22,45,35
39828,36,51,34
29185,8,25,36
66991,10,63,0
30059,46,26,34
103624,45,77,35
32465,52,34,34
67184,9,63,0
92149,20,72,32
37276,9,47,0
37278,9,47,0
64125,49,60,33
40235,28,51,16
39358,40,51,0
30825,65,30,7
30824,22,30,0
29779,18,25,9
27969,59,25,7
63208,30,60,21
63584,28,60,33
63811,30,60,21
93470,19,73,45
29373,19,25,46
67026,18,63,3
28606,23,25,35
28995,21,25,35
28320,37,25,34
27736,46,24,34
28015,10,25,40
27659,34,24,34
30611,20,29,32
30629,20,29,32
63720,7,60,35
65225,33,60,34
65562,19,60,16
37561,44,48,34
39341,82,50,7
39349,36,50,34
33041,27,35,34
31957,40,33,35
35051,43,41,34
34614,28,39,12
103058,19,77,50
4598,40,15,0
4817,9,15,57
4817,9,15,35
7172,43,18,35
66229,43,62,35
2777,52,8,34
36808,10,45,7
29166,46,25,35
8347,89,21,7
29773,38,25,35
63972,40,60,0
64196,66,60,34
35097,45,41,35
31079,67,30,7
34521,41,38,7
40638,11,53,34
103661,0,77,1
103661,19,77,12
103661,0,77,12
89690,19,69,12
34622,73,39,7
65287,66,60,34
63917,7,60,35
32997,8,35,5
1247,10,1,35
8097,14,21,9
30675,19,30,46
35369,29,42,32
35648,27,42,34
38204,28,49,33
28958,9,25,34
33381,64,35,34
30921,20,30,42
99190,20,76,32
42738,36,57,34
100470,21,76,21
63760,41,60,0
28997,73,25,7
100600,0,76,7
100600,31,76,7
89190,27,66,32
89168,0,66,7
28078,59,25,7
64208,19,60,7
33437,52,35,34
65615,18,60,32
31479,23,32,0
6911,45,17,34
38421,23,49,0
31892,65,33,34
101000,51,76,34
39456,18,51,6
63747,45,60,35
29398,46,25,34
29253,45,25,35
28265,45,25,35
28403,7,25,35
28433,38,25,35
2567,91,6,7
65856,66,61,34
30650,36,29,34
41523,27,54,34
102984,23,77,37
32851,63,35,34
8283,10,21,35
30833,74,30,7
30104,66,27,34
66888,19,62,46
67273,91,63,7
66753,91,62,7
63146,82,59,7
95335,89,74,7
89992,0,70,16
92140,19,72,46
37078,21,46,14
37328,91,47,7
37894,91,49,7
37706,18,49,14
28629,57,25,18
31677,23,32,37
6483,23,17,37
28795,31,25,34
28145,45,25,35
33532,40,35,7
32688,38,35,7
28226,37,25,34
98890,29,76,35
16088,7,22,49
31830,9,33,0
104518,47,85,35
104324,23,85,14
2783,23,8,0
32717,9,35,0
33492,46,35,35
34197,48,37,34
35583,66,42,34
37386,68,47,35
35802,41,42,16
29997,9,26,34
89395,28,67,33
98869,66,76,34
64825,28,60,50
35014,20,41,35
64437,20,60,34
90026,26,70,35
32363,43,34,35
26673,11,22,50
63598,0,60,35
63812,19,60,45
16280,28,22,10
28280,39,25,47
2525,22,6,42
100892,28,76,33
39288,18,50,35
7772,66,20,34
1736,19,1,50
16733,70,22,35
31546,47,32,35
28431,22,25,32
102083,50,77,34
66428,19,62,50
102352,55,77,21
101135,8,76,49
30862,45,30,34
37357,45,47,34
100463,51,76,34
32119,42,33,34
65672,43,60,34
66935,51,62,34
89597,52,68,34
101601,9,76,57
40474,31,52,34
40474,19,52,50
95728,39,75,33
5842,7,17,36
64741,30,60,32
30681,18,30,17
64578,20,60,18
91906,10,72,40
2744,23,8,37
66273,39,62,40
96929,11,76,16
32092,7,33,34
41125,62,53,18
38887,59,49,18
2821,22,8,14
101137,49,76,33
31873,0,33,7
37945,0,49,34
38404,45,49,35
96346,63,76,34
33331,59,35,18
103278,29,77,34
27383,47,23,35
2863,32,9,34
98329,65,76,34
37566,32,48,34
34193,36,37,34
95494,32,75,34
89939,32,70,34
38845,8,49,49
31046,59,30,18
34755,61,39,18
28803,47,25,35
102218,45,77,35
89747,50,69,34
30883,23,30,37
3810,23,14,37
3246,28,10,36
65423,29,60,45
33212,41,35,52
1012,11,1,7
17621,23,22,37
39539,7,51,49
96404,66,76,34
8135,19,21,45
29601,29,25,45
35116,28,41,33
37634,66,49,34
67170,76,63,50
95805,7,75,3
28768,53,25,34
34973,18,41,48
32391,34,34,34
36056,34,43,34
95371,55,74,34
100321,47,76,35
99183,17,76,34
89093,44,66,35
39050,19,49,12
34812,10,39,6
63086,41,59,35
36963,21,45,14
39178,57,49,7
3394,19,11,48
35402,7,42,12
18666,47,22,35
65457,13,60,28
30096,45,26,35
29783,28,25,36
40422,49,52,0
37851,19,49,45
106291,8,88,38
35231,7,41,36
27529,20,23,32
27010,49,23,0
27413,12,23,50
27394,18,23,35
27299,31,23,34
37320,9,47,0
27884,0,25,35
30677,18,30,35
30685,9,30,35
32667,9,35,35
37204,19,46,25
3624,66,13,34
3587,8,13,36
3586,24,13,35
96500,39,76,40
94957,10,73,27
99165,7,76,28
4861,23,15,37
28383,32,25,34
28360,11,25,0
30398,73,28,7
30358,18,28,35
30362,9,28,7
30374,72,28,7
38240,39,49,40
36018,21,43,28
36978,27,45,34
99631,40,76,34
40234,62,51,34
4302,18,15,33
2930,23,9,37
35902,20,43,40
66982,9,63,0
31810,9,33,0
37107,30,46,47
89553,67,68,20
38561,9,49,17
92758,8,73,33
3737,11,13,55
103122,7,77,36
20029,23,22,37
5417,28,17,40
30764,9,30,0
39131,10,49,28
27290,19,23,45
28815,8,25,52
30938,27,30,47
38842,8,49,52
64450,63,60,34
63417,9,60,0
31395,20,32,37
27974,24,25,32
64687,31,60,34
37959,15,49,34
38280,9,49,17
37369,9,47,17
34777,69,39,20
33092,57,35,18
104840,20,85,32
19667,7,22,35
100095,36,76,34
39308,11,50,50
42512,62,57,18
90035,11,70,0
99215,66,76,34
96556,60,76,34
89271,64,67,34
64209,9,60,0
67478,47,64,35
29501,47,25,35
63322,38,60,36
64175,45,60,35
64139,47,60,35
63645,60,60,35
64820,39,60,50
63638,9,60,0
30772,9,30,0
65079,9,60,32
98992,7,76,32
4654,43,15,35
2436,43,4,35
63164,10,59,50
42075,42,55,35
33040,43,35,35
101139,18,76,34
2500,61,6,35
3666,23,13,35
30565,11,29,7
105965,23,85,37
35803,28,42,33
32650,7,35,3
95363,10,74,55
64338,77,60,7
90718,24,71,32
39410,40,51,0
28277,9,25,0
28263,9,25,0
27818,21,25,0
39637,49,51,0
8113,26,21,35
32317,76,33,50
610,9,1,0
32905,9,35,34
95818,23,75,0
67008,9,63,0
30405,51,28,34
30323,52,28,34
96954,65,76,34
38829,0,49,34
38803,9,49,35
41992,20,55,32
42218,52,55,34
31639,52,32,34
33721,18,36,32
28287,18,25,45
20660,23,22,37
20742,19,22,33
32660,50,35,19
37580,23,48,0
27910,23,25,37
4869,52,15,34
2637,7,7,3
20920,9,22,0
21005,23,22,37
28235,9,25,0
97386,65,76,34
32634,72,35,7
27998,8,25,52
42369,0,56,7
39185,0,49,34
33071,66,35,34
106489,9,88,35
32348,2,34,1
98788,7,76,32
42540,30,57,34
23979,9,22,0
63183,7,60,0
101415,19,76,49
67557,12,64,50
28059,7,25,0
29697,52,25,34
2645,11,7,34
42463,64,56,34
95588,27,75,32
34153,28,37,50
40284,11,51,0
7517,20,20,35
21941,23,22,37
35106,29,41,35
21998,9,22,35
38569,19,49,26
30280,22,28,32
95637,63,75,34
33316,62,35,34
95564,66,75,34
35475,9,42,35
34744,32,39,34
97358,32,76,34
101901,32,76,34
27353,32,23,34
27306,32,23,34
5846,32,17,34
2277,32,2,34
2896,37,9,34
31578,54,32,34
22234,19,22,33
27981,73,25,7
36881,0,45,7
42536,45,57,35
28321,9,25,35
2347,65,4,34
29081,39,25,20
64473,20,60,34
34619,45,39,35
28472,9,25,0
89116,43,66,35
35999,19,43,7
63259,19,60,33
32374,3,34,2
63774,9,60,35
65004,13,60,16
897,9,1,17
95852,29,76,35
42166,27,55,34
28076,7,25,0
66969,23,63,37
33252,27,35,34
30966,11,30,0
39536,47,51,35
29364,8,25,52
29380,8,25,52
101209,19,76,49
42550,39,57,40
99317,45,76,34
95560,45,75,34
65734,60,61,35
65879,9,61,32
36447,39,44,50
30836,24,30,13
30794,50,30,7
29716,51,25,34
27850,9,25,0
32096,9,33,32
2306,19,3,41
3723,20,13,32
103057,7,77,38
100288,20,76,42
37368,10,47,27
40645,63,53,34
32466,27,34,32
34722,48,39,36
95392,47,74,35
28151,9,25,0
98369,52,76,9
2396,43,4,35
38016,7,49,20
38532,7,49,0
33782,1,36,56
27345,43,23,34
93844,12,73,50
66699,36,62,34
30776,28,30,12
33091,20,35,34
24350,23,22,37
30509,32,29,34
106095,40,88,32
40357,7,51,25
24369,23,22,37
41105,27,53,34
36149,18,44,46
31253,37,31,34
32227,33,33,34
31289,0,31,34
27929,3,25,2
89385,50,67,34
89443,41,68,35
24653,30,22,32
25968,9,22,0
63824,9,60,0
31813,30,33,32
28669,9,25,0
63692,9,60,0
91910,39,72,40
31891,64,33,34
64014,21,60,40
67417,8,63,4
32179,53,33,34
29472,19,25,46
64975,22,60,0
37156,40,46,0
37160,40,46,0
39384,40,51,0
33795,28,36,0
31541,40,32,0
31515,49,32,0
32671,7,35,35
65726,49,61,0
63490,9,60,0
89203,38,66,40
27759,32,24,34
97184,49,76,50
30574,28,29,36
36844,9,45,0
101802,9,76,16
90972,12,71,55
34012,32,37,34
30390,9,28,35
30004,8,26,25
30393,9,28,35
30391,9,28,35
7540,65,20,34
32566,32,34,34
39622,32,51,34
42552,32,57,34
65449,29,60,46
42342,8,56,26
39330,19,50,48
33838,32,36,34
30010,18,26,46
27669,66,24,34
2857,27,9,34
3240,47,10,35
29633,39,25,18
91367,10,71,35
4778,31,15,34
30846,23,30,37
31167,80,31,7
90580,52,71,34
25186,42,22,34
99587,46,76,34
42770,20,57,32
34736,57,39,7
30907,64,30,34
34607,19,39,5
66970,11,63,17
89956,20,70,9
4230,9,15,17
65743,48,61,0
95964,54,76,34
37696,64,49,18
102724,59,77,7
8016,28,21,33
30411,60,28,35
25356,32,22,34
30982,39,30,40
27991,31,25,32
28480,42,25,34
3557,7,12,45
38565,30,49,34
99355,23,76,35
28852,52,25,34
28874,47,25,35
101657,19,76,45
67042,10,63,0
33491,40,35,0
30951,11,30,0
25583,9,22,0
99558,36,76,34
31416,19,32,45
95505,47,75,35
25660,23,22,37
28142,9,25,0
101911,34,76,34
63084,23,59,37
31536,23,32,37
25947,23,22,37
105379,19,85,45
28167,20,25,0
65869,48,61,7
101331,65,76,34
39730,46,51,34
32001,0,33,33
31883,19,33,16
63340,49,60,33
27871,9,25,0
28062,7,25,0
28063,7,25,0
63621,9,60,0
97650,12,76,50
101567,38,76,40
27566,38,24,34
64353,9,60,0
63605,9,60,0
42377,49,56,0
27838,7,25,0
101079,55,76,34
94083,28,73,33
32978,63,35,34
8217,27,21,34
39340,7,50,41
2571,9,6,0
37026,11,46,0
2284,32,3,34
2548,18,6,45
32785,9,35,0
30466,36,29,34
66383,18,62,33
3402,63,11,34
98399,29,76,32
100592,52,76,34
37990,66,49,34
38073,42,49,34
38676,63,49,34
31103,29,30,32
34476,63,37,34
67284,20,63,32
67197,27,63,32
67263,42,63,34
2264,27,2,34
100350,50,76,34
32694,9,35,0
2230,11,2,7
32013,43,33,34
32636,32,35,34
1209,37,1,34
3494,32,12,34
89624,59,69,7
31990,9,33,0
28473,7,25,0
28053,7,25,0
94049,45,73,35
31127,19,30,45
64528,10,60,40
38521,28,49,0
31716,9,33,0
28524,9,25,0
32427,44,34,19
38235,8,49,29
37102,19,46,33
44401,19,58,45
73347,26,65,35
74020,41,65,35
47410,16,58,34
55446,19,58,45
77709,63,65,34
60595,20,58,34
23471,19,22,33
74720,45,65,35
50202,23,58,37
48391,46,58,34
85864,10,65,34
61491,30,58,32
68770,41,65,35
84879,12,65,34
62773,39,58,40
46444,8,58,36
51883,6,58,59
43323,19,58,50
43528,7,58,6
61698,58,58,50
55969,20,58,32
84952,7,65,47
84380,23,65,37
75072,28,65,12
77963,11,65,7
52395,19,58,46
45297,47,58,35
82845,76,65,50
86555,59,65,35
69840,7,65,35
52380,20,58,32
72963,8,65,36
58991,39,58,40
50005,7,58,34
52371,52,58,34
46075,18,58,14
44754,18,58,6
73624,8,65,37
78772,37,65,34
60282,30,58,32
79307,59,65,35
84038,66,65,34
82458,22,65,42
68472,23,65,37
71701,20,65,47
19535,68,22,35
47951,39,58,40
44153,27,58,34
70882,18,65,35
49860,40,58,35
49600,39,58,40
69873,47,65,35
69624,76,65,50
67575,44,65,35
75510,76,65,34
75359,2,65,1
45493,66,58,34
60874,1,58,56
25214,23,22,37
86496,20,65,32
78980,42,65,35
85372,38,65,47
19699,45,22,35
47895,12,58,34
