Node,Y
97045,37
47713,35
68857,40
49811,37
38657,28
65719,34
78428,34
33653,34
104965,34
43342,50
2834,48
68401,34
62138,34
40346,35
27470,34
103222,50
13778,32
103036,34
55956,34
22893,50
68992,34
59239,46
4074,46
29262,35
40824,50
87989,16
76468,32
86030,47
75422,35
54715,51
45620,35
26663,30
4119,34
90230,50
11515,30
49336,0
103850,32
91144,34
101064,32
64271,35
90337,37
48149,35
97788,34
34920,40
106616,34
95893,41
59997,50
67986,34
101211,18
51262,32
45787,50
44755,34
95143,35
48725,40
80720,34
104378,7
49126,34
79216,34
43146,50
6312,34
80186,42
52105,35
15494,50
26640,34
23354,35
76357,34
36909,32
45861,58
74621,34
71745,34
102405,40
56482,34
71116,45
53439,50
53317,19
3413,45
48862,50
88595,34
103551,40
60157,59
19554,35
52485,50
66922,34
86563,34
45809,32
60317,35
79077,40
73689,34
34931,37
60708,34
72961,35
100222,34
20900,34
53666,56
39215,48
84846,38
105669,34
74628,35
61456,37
16180,34
56364,59
38322,35
53310,46
426,34
103573,34
78063,41
104848,56
102952,34
70386,37
55022,34
54832,35
38178,9
27801,34
41838,34
22110,18
18536,32
91069,35
30640,34
89393,34
28641,35
34443,50
21139,34
84000,34
41730,34
12901,32
26274,35
105243,55
68640,41
44859,35
50644,32
27454,9
2945,34
10241,34
62189,34
45219,46
67798,34
65635,0
53151,34
56848,32
52209,34
35459,37
3104,34
99170,34
7201,15
98048,49
29252,34
44318,34
47006,16
36692,32
61630,35
67324,50
84662,35
81946,46
60769,37
46594,34
34790,7
10765,34
85551,37
4563,34
101099,40
42316,34
27363,34
43876,32
93404,34
55215,46
74507,34
93219,34
31096,34
22238,34
1049,34
66528,34
27888,33
78141,50
69826,46
54587,34
29833,32
55493,34
85091,56
37174,35
70033,7
92713,37
82443,33
13838,35
74001,34
51378,34
36625,45
67068,35
78154,35
73890,34
91459,50
93278,34
49511,35
16064,58
54671,35
77045,35
99949,34
27211,32
82266,32
62119,37
45754,34
51965,34
24688,40
57947,34
69571,34
76216,34
97913,34
43185,34
94444,34
97200,34
81868,35
39043,34
10358,34
30240,34
21838,35
54387,34
9333,32
4698,37
63795,0
10533,34
21618,37
75274,35
97334,7
79041,37
75460,34
76633,34
80631,50
79212,34
11148,34
43116,50
83646,10
32541,16
14864,35
46219,40
2631,34
31649,34
45209,37
85622,37
23697,34
94164,34
82664,34
91431,40
32259,34
65779,7
50599,32
64514,35
92454,7
36988,17
63133,34
82368,34
28110,21
80086,35
31514,18
105948,32
33379,35
56974,35
53055,37
93425,41
47085,32
85266,34
88665,34
82893,35
85625,56
60655,3
2947,45
80961,55
15090,30
6152,34
22619,34
77596,37
43705,50
92497,34
40932,34
14901,35
495,7
9766,50
12213,35
9226,34
16759,35
95138,34
42291,14
78080,41
49943,34
58995,37
71406,34
103208,34
68959,34
16666,33
55301,50
30531,37
17552,34
10960,35
70125,35
601,34
86837,34
2520,40
34181,34
64310,0
13527,34
59380,51
57222,35
76775,34
26264,34
103054,34
2888,35
69341,0
64376,29
75963,34
18495,34
52432,36
59442,45
37584,19
86471,34
66652,50
48927,34
19654,35
63187,21
74415,56
82720,34
38153,34
64788,50
21460,33
56435,59
41241,35
16345,35
88263,34
87382,33
76317,34
49224,33
91457,37
19669,0
32833,34
4996,34
50630,35
54943,37
95402,48
47340,34
82316,45
25696,34
46993,34
55574,34
24994,35
17554,45
58613,35
5000,37
101684,50
37857,34
84610,34
17445,34
57314,35
29587,34
86984,50
60749,32
28703,35
29094,34
82638,48
66490,37
54010,34
91454,34
54020,34
37631,37
96809,36
99877,50
17489,27
90353,50
49936,34
100311,34
59131,34
25797,35
46925,21
7594,35
12116,37
84541,34
58010,34
50528,34
61919,34
28967,33
7423,34
100709,36
77408,34
98361,34
47792,55
16302,18
23175,34
76529,37
12727,35
87168,59
16015,35
78171,32
61177,51
23188,35
103769,35
47155,34
96239,32
28034,37
31471,35
7762,34
20198,7
75260,34
14804,35
81564,34
75243,50
14725,34
1474,35
40597,12
23602,34
25672,50
34704,35
60105,35
22156,34
29164,34
76011,34
39831,35
27750,35
68674,35
92412,34
91835,35
75743,34
40172,50
90607,7
64393,42
13149,35
38451,35
46026,28
54660,34
28591,34
39807,42
18656,35
26644,33
51803,35
89743,35
48712,50
11556,35
24822,34
96022,34
78020,34
21284,0
68211,32
39389,10
105693,14
44964,34
17449,30
85198,34
75182,33
47704,10
67138,34
92288,34
96830,34
80442,50
35793,34
38352,34
62919,50
38571,34
17363,0
86083,34
40146,20
23048,34
87823,21
41943,46
48143,59
32309,34
33954,5
27609,34
8786,35
58665,34
49436,50
21524,0
52602,46
10029,35
68099,34
43719,50
79578,35
56083,35
23127,50
20940,50
57918,37
77375,34
52336,50
61325,50
86974,35
64480,7
36894,34
12487,35
96589,10
936,35
32303,34
61299,37
63852,34
76737,35
57319,50
106349,50
86285,41
89768,37
14361,34
95594,40
52339,34
53654,40
10363,35
77664,35
63757,35
74021,34
54941,32
15947,34
23799,35
10067,37
28663,34
24079,35
50304,35
105173,50
98038,32
48,32
67099,4
39447,34
37763,7
33933,48
2604,35
5148,34
93017,9
26898,45
16757,30
30533,34
59100,0
99761,34
95813,35
41283,35
103029,34
22111,40
49422,34
31884,34
94930,34
15822,40
79738,34
76891,34
100614,0
17853,35
63930,52
79209,34
34826,21
8180,37
81734,32
11921,37
514,0
61802,50
95001,34
106108,34
43817,34
61224,51
83348,38
48999,35
41861,50
87281,34
97708,50
41266,7
2223,41
88660,34
2727,34
26835,40
74891,34
15229,30
57361,34
25995,52
49623,34
101102,42
29106,32
3488,40
94085,7
58784,34
13075,35
66820,40
55968,37
97852,55
28904,45
48033,34
87555,34
28077,34
101889,35
79387,34
18517,35
104892,50
49071,40
49818,32
16644,30
79248,45
33108,34
98790,34
35791,40
100226,49
43607,50
69769,34
101621,46
8439,35
34537,32
63384,37
72481,34
25951,34
38651,34
1713,51
52558,35
29211,34
11959,34
62565,0
81651,37
4191,34
12778,7
76269,34
49020,35
77729,35
26016,35
83179,34
102490,37
106678,34
303,34
41821,34
6603,35
76397,50
28115,34
8670,34
63777,34
87430,37
23028,35
23860,0
5874,18
59032,34
49523,59
46931,34
94476,34
85676,34
39263,34
55325,35
46213,5
63766,34
64354,34
32408,34
6836,35
34634,16
10536,35
102316,34
91880,34
72580,0
4196,40
10919,34
78456,46
10813,30
104339,34
18593,35
9265,35
22051,56
54233,33
23047,33
23958,32
16314,34
57986,34
28041,17
12356,35
31480,10
96426,20
18720,14
32781,41
37434,34
14470,35
53022,34
37883,35
24903,34
54157,32
96061,37
48745,34
8361,35
39139,17
22138,40
42534,50
54254,34
29957,9
12304,35
24632,45
3150,34
31630,50
101982,35
48174,34
30756,40
86166,37
3660,33
73572,34
106499,34
46631,34
58996,32
71078,34
95235,34
22149,32
86237,41
58560,34
89276,32
68386,34
57893,32
32901,40
74664,35
84302,32
593,34
45071,34
100336,50
49039,34
65290,37
96663,34
11093,34
16724,30
32549,7
25917,34
53956,56
9391,34
94080,51
47422,34
21569,30
61780,37
65870,40
79488,50
39088,37
80308,26
33700,5
62964,35
102996,16
65791,35
30826,0
28878,20
14504,30
79464,34
68350,35
80046,34
25554,35
3081,40
26628,35
90886,50
61957,35
5013,34
95732,48
85308,34
35015,51
11303,30
19313,35
83801,35
75772,35
19333,35
49715,34
37221,34
42445,19
83729,41
34552,52
84972,9
45905,37
62638,34
36947,50
102473,34
81553,34
8411,34
75603,40
25415,32
80012,34
16521,35
48692,20
53390,50
54424,35
30226,50
86375,41
98660,34
76170,50
84647,36
56352,34
23623,35
81111,34
36038,34
104866,34
143,34
39570,37
17171,34
2943,48
97392,35
56245,34
70570,40
6224,32
97575,34
65707,35
66097,34
51459,34
64927,0
82942,34
83000,34
103846,32
103904,32
41227,34
42012,21
1709,7
38843,19
65995,47
49525,17
98909,40
38837,37
76047,46
35870,7
13580,34
3029,48
95863,32
93308,34
14380,35
33741,50
74317,35
23953,35
94772,34
91680,35
12281,35
56921,35
46097,34
41102,34
44454,50
104487,34
86590,35
47443,19
20014,34
92772,34
41799,37
47524,35
4592,32
18213,34
68126,38
41044,34
93759,33
79690,35
16642,32
90110,34
93669,34
84007,18
86542,12
93889,28
84757,34
92998,14
82242,35
18704,34
62395,34
29089,0
34851,34
22359,0
71987,35
23126,50
47060,34
72622,50
40797,50
97604,34
82217,56
33878,40
88729,34
102382,35
16029,34
39187,34
66044,50
102656,46
28242,7
29446,35
76794,50
54729,46
58320,32
36792,38
66728,35
17276,27
62797,51
49805,35
77599,10
45267,34
29422,34
9140,35
102916,34
62065,50
28701,35
99255,35
46569,34
46835,34
38333,34
60401,35
45766,37
88847,50
91769,34
96722,34
43371,34
26639,56
25118,50
77750,33
59117,34
81396,34
6956,40
64496,35
77514,34
41376,34
29314,34
43001,34
46482,36
29782,34
70334,51
18958,35
101337,32
40726,34
20512,37
95026,35
67296,35
47128,37
54268,28
16319,7
97219,35
85378,34
54069,34
64266,34
54670,34
31533,34
71871,35
92214,34
96010,34
30090,37
68448,40
19130,34
62874,46
10223,18
37001,40
39054,56
30201,17
101324,41
42027,34
65472,50
33614,34
9482,35
50785,34
70933,7
68451,7
84607,37
61995,7
17724,55
13992,35
8057,50
10673,32
43992,10
102647,34
35129,34
9521,34
3523,34
21493,34
33943,34
58802,34
55852,35
100489,36
11057,46
13572,35
49884,34
42747,34
72315,32
75688,34
25520,35
61166,50
63651,34
35833,32
73924,34
66682,18
78638,34
45828,34
69621,34
34933,34
88304,34
105908,34
12363,45
91505,35
33422,34
57980,46
35573,34
79735,50
34351,34
25584,0
3573,34
7466,34
57143,20
62116,37
60522,9
95508,35
1400,34
15318,34
63740,34
42201,5
2635,7
4647,58
87512,35
76960,41
34148,48
39072,48
78669,35
71671,32
105126,35
50971,35
55991,52
598,34
54349,34
16896,46
78234,0
16475,7
96171,35
66088,0
101367,34
49095,34
72538,59
72643,33
9858,32
62149,34
41507,50
96231,46
91375,32
27676,50
98360,34
48398,34
53094,34
34145,35
41541,32
55360,34
67738,32
37388,34
44250,34
102093,10
14830,50
40069,35
34055,34
44483,34
9536,35
54532,34
19270,34
49588,34
22920,34
56960,34
38535,35
46943,34
92828,20
56104,50
63545,34
10546,33
74220,28
19588,0
61400,50
104764,50
13893,0
49808,34
35140,40
64862,51
98657,34
104401,56
82811,34
35313,35
43002,34
21988,34
43284,34
9492,34
19716,18
85966,50
66003,50
105679,48
61515,34
36176,35
10768,32
66232,32
27037,50
72298,34
37337,34
64320,37
22935,35
11128,35
90298,40
53352,50
95407,34
52492,34
48013,34
66096,34
2682,7
93859,40
77479,50
59603,32
16364,35
41343,7
62071,34
97551,34
68616,37
89507,34
59558,7
26288,35
50408,20
12426,30
19357,35
76854,37
101412,34
98874,50
68991,34
53595,34
21843,35
42560,50
367,18
32499,32
100414,7
17005,45
38963,40
43693,34
1632,14
67802,50
47870,56
45424,50
66887,40
85696,14
47438,50
38203,35
77436,32
22459,35
91263,7
54263,50
14825,30
9653,35
25892,7
51788,34
62221,37
28790,34
90075,50
94817,33
82971,33
36899,40
105744,40
63496,21
100700,37
17096,40
89860,48
89974,34
80315,34
100916,19
35481,34
78195,19
62562,34
93325,35
98809,34
30989,34
62032,34
86415,51
25264,50
19524,30
28324,34
25245,18
77003,34
73706,45
5947,34
63410,34
32938,34
401,0
28553,34
87047,34
12626,34
15066,20
92199,35
84578,40
57324,35
72838,34
43356,34
103587,35
99826,34
23886,7
20045,28
19483,35
84870,50
105964,37
34578,55
24928,30
35448,50
35862,34
73568,34
102953,40
83871,41
103739,37
90709,34
63043,59
544,14
7778,34
93214,37
55740,32
75781,40
40252,34
86227,34
4120,40
52515,41
87629,34
87137,34
58611,0
104072,21
88014,34
103117,37
58997,60
68186,32
72542,34
55218,46
5981,34
88475,50
96869,35
44538,33
75501,34
84565,34
24480,35
66809,56
19870,34
68856,32
94524,34
42088,46
76210,14
97764,7
72018,12
65399,7
97847,34
81724,28
44034,37
82247,34
34553,34
8723,35
89018,34
104444,34
10435,35
65585,7
73186,32
5624,34
21018,34
46876,18
6893,35
78322,34
76524,32
25023,35
56836,34
61443,23
35050,35
69114,34
6509,34
8593,34
79939,34
105741,34
60494,35
67179,35
40328,35
1451,35
33184,35
39271,34
41931,35
88296,35
1753,34
19071,33
6879,34
63554,46
93433,34
102519,35
71035,35
43987,20
31360,32
77816,34
24396,35
4800,40
102365,35
13071,7
38340,59
29914,34
67355,34
20960,0
68925,50
30530,34
60221,0
69564,34
28708,34
50505,34
75453,34
11493,7
58915,34
3935,58
81136,34
38279,35
37940,55
98145,34
82227,35
39501,17
76795,41
43748,50
50178,53
57764,34
40621,37
80708,45
105772,40
85195,34
77645,34
21923,0
38919,48
25462,35
61832,58
46899,34
77481,52
33702,15
59818,32
73338,34
85896,34
101091,45
71854,35
3806,34
45981,34
66645,0
82917,46
31865,40
74739,46
23374,35
53143,34
34734,34
15967,35
22160,40
92795,34
18061,35
89786,34
4157,37
58603,40
3643,32
16578,35
76348,17
9688,34
3704,16
77639,34
57881,34
54915,35
101114,50
14249,28
39498,32
13730,0
36817,37
100428,35
7632,34
67189,34
21019,32
46637,48
1184,33
73418,34
97827,46
8462,34
72701,37
39180,46
12098,35
27137,34
58118,35
59693,34
43938,34
41712,34
17944,35
818,58
17576,46
21920,34
57339,40
34227,50
86423,40
47765,34
33219,34
105457,34
87779,34
88132,35
87172,32
38729,34
57557,21
15059,34
47065,50
106563,40
54134,34
25136,37
92175,34
59587,32
42589,32
82608,34
103172,50
35424,34
45659,48
66437,34
3764,34
55505,35
12869,34
19578,35
72803,50
39429,0
54724,46
72094,34
31115,48
26654,34
4215,34
24491,35
29239,34
68654,33
66279,34
36715,34
61276,35
7098,33
4840,32
59120,35
101487,32
97465,34
55583,34
61287,34
60130,35
80224,55
105857,34
59785,37
1439,32
23645,34
58322,34
76898,34
21104,0
100648,50
17263,7
32826,7
13438,40
60294,35
76889,41
21353,50
75145,58
47833,35
2683,34
50043,50
80879,34
2869,50
13290,34
71644,34
88431,32
31110,40
35464,34
78251,21
96305,7
68673,35
36552,37
72143,34
105135,29
18396,37
60923,37
72816,50
72207,35
105158,34
7317,34
10783,34
31861,34
97209,34
30682,34
28435,35
11204,35
90200,34
24497,34
92105,34
36860,34
98071,50
68433,42
64949,51
66593,35
82737,10
71342,34
46180,40
35180,12
29204,20
31638,35
85202,32
28338,35
98527,34
74534,32
94947,34
61858,35
94255,42
101580,34
3459,20
96103,34
62829,34
77779,36
62822,35
106081,34
24312,34
32353,34
59671,34
34127,32
76713,34
81585,35
87406,40
97159,40
25855,34
6486,17
104920,34
28412,45
3652,37
83990,34
25485,34
22914,34
56273,56
97923,7
75905,34
15410,30
59257,58
17982,34
2109,48
45559,50
102337,32
87287,35
39802,45
30885,17
888,35
31187,7
80419,34
92399,34
14868,35
69296,7
46775,34
92674,35
97100,48
83590,7
43012,13
45409,51
24232,33
78421,0
70578,34
97362,34
61596,0
73652,34
25531,34
36163,32
101632,34
69161,35
19254,35
56126,50
44144,32
101363,34
327,35
104310,32
41245,40
46961,35
61038,34
101239,40
79017,35
57750,34
58175,34
86132,34
26486,35
77871,40
75065,34
86797,42
54301,34
34608,7
67831,34
28507,32
18585,33
37997,35
47222,46
76736,34
50550,32
32994,7
88082,34
58943,45
82815,35
41199,50
11198,35
19011,34
6084,48
67089,40
40639,34
25551,0
90655,37
17293,34
54683,34
72799,40
67668,0
106583,7
79924,34
4954,35
13577,34
9889,35
21573,33
2648,37
13516,35
86291,42
94813,3
22994,0
27687,34
39653,34
60146,35
70311,34
58074,46
45467,34
15941,35
103248,50
15388,34
84570,46
2278,17
39276,34
11229,34
41446,34
42813,21
5562,37
25346,34
34116,34
82878,29
37460,7
98164,7
8504,35
88103,50
52120,37
51823,34
38699,56
45386,34
73633,35
94835,18
101291,0
59490,37
24767,32
56506,37
77283,35
42626,34
92603,34
23666,0
76607,34
96842,50
14342,33
5385,58
86501,34
33341,35
22672,42
63532,34
22633,0
65116,0
37533,34
40045,34
72581,34
34594,17
48059,35
45910,40
38901,34
74607,40
97835,35
51799,34
70598,40
47791,40
79188,35
29767,34
16506,34
96557,50
1629,34
13331,34
78918,7
78321,38
98726,32
34616,35
104670,34
99462,50
21292,50
104724,34
3312,14
23286,40
10738,34
17882,35
23975,34
68924,36
87636,34
25153,7
77106,12
24245,34
96713,21
93266,34
94073,34
88732,34
80332,50
86167,34
55859,55
82535,34
38736,34
3306,33
91055,34
46474,34
63344,34
98766,46
8523,34
45763,16
94037,48
93140,9
19,34
63901,46
1405,11
35551,34
24717,34
390,0
103540,40
8403,35
84753,32
17151,52
72556,32
21183,45
21258,34
34213,34
47975,34
71624,38
48102,34
89178,28
5810,34
40951,48
13569,0
93649,34
45349,50
85059,48
57735,50
25273,34
40111,18
12375,35
44758,35
94337,34
86888,19
97105,35
73565,34
25582,34
56691,50
55302,35
73035,50
44778,50
84675,34
23336,0
79886,34
32908,35
45224,29
3363,34
60242,35
25685,35
11950,37
95329,35
29999,40
47018,50
53634,34
785,34
55847,26
96902,34
28273,0
92527,18
66333,34
93436,50
73286,33
9329,35
23173,35
64405,35
97952,34
78368,35
61312,36
25649,34
58093,34
67434,34
23210,37
75525,34
33713,34
98016,34
16462,47
75258,0
36901,34
62060,34
1309,7
61769,34
40536,34
17584,34
75373,34
59302,35
94361,34
2257,16
14545,34
48511,34
5028,34
79280,17
64830,34
96788,34
64993,32
23725,34
86178,40
20389,30
104532,35
31136,34
28546,35
88703,37
5952,21
15542,35
8835,34
37987,34
6036,20
96131,35
35712,34
98499,46
39711,50
59389,34
28128,0
89947,35
54666,50
82927,34
50653,19
37191,40
74639,34
21551,34
7920,48
12395,34
50978,34
71402,19
97914,35
91977,58
25512,0
38183,34
94863,34
60251,0
52834,34
98244,28
9543,45
91935,34
53643,34
39804,7
3360,34
53451,50
36944,34
90811,56
49879,34
49989,35
57182,35
44372,46
103294,34
21458,16
85807,40
106165,34
80406,33
17392,35
9128,59
7444,34
91551,50
22907,40
79930,32
3351,50
77575,35
17958,34
3472,34
36415,34
92720,34
90402,34
87859,23
12022,34
104997,34
63529,21
14111,0
49844,50
61815,34
14577,45
14561,50
46191,34
27302,50
85788,20
46657,50
74429,32
82462,50
103273,34
80725,34
80820,40
81773,34
64361,35
36059,7
83518,35
40264,34
97831,34
24968,27
104105,40
74162,35
65942,34
24990,50
64356,34
70958,34
44264,56
95025,32
53934,56
62026,32
16680,35
52069,37
93504,35
17443,30
21564,34
88830,35
103871,32
10387,35
86805,34
32969,34
21507,34
53237,34
33480,50
2434,7
38791,34
105137,35
26772,7
75736,46
86148,32
93128,35
44507,34
54723,32
69595,35
20344,34
4822,45
11856,40
38667,35
96965,34
3847,34
81064,34
64046,50
98086,34
86089,34
68515,32
87956,32
80179,34
50954,50
71450,19
68663,34
18994,34
85292,34
67498,55
66702,58
89334,51
43434,34
47741,34
33969,50
87815,46
97007,32
81863,32
19314,34
68229,34
102666,52
97699,35
47784,34
45137,35
71494,55
23667,35
89820,35
56835,35
59744,50
9332,35
79284,40
37299,50
18631,35
53708,35
25348,34
16991,35
42241,34
31783,34
554,34
56125,10
105666,35
68742,59
12680,35
85047,17
84157,35
883,34
97786,35
2016,50
105912,46
50567,34
41432,34
3118,40
85385,33
100889,36
92505,0
84087,35
15132,35
73078,55
63255,35
3629,49
61058,35
5914,35
59910,47
36358,34
18006,35
28172,34
76987,16
50212,34
22521,34
7884,48
30774,35
12928,30
43251,32
92197,34
104688,34
106254,35
9539,34
15219,34
25528,35
77557,37
23509,50
102756,37
103371,32
87954,34
46469,45
70919,50
22338,0
65376,35
50677,34
97419,17
105096,32
103594,35
39465,34
44968,36
37348,40
50896,35
3480,34
59479,1
15065,34
97091,34
105225,34
20491,34
23491,34
36282,40
7509,34
26255,35
36847,35
105184,40
34858,32
73561,7
50832,34
44524,35
87813,40
57519,35
14070,30
73998,35
37746,34
76412,34
81649,34
88652,34
22501,35
26429,35
60166,34
4740,34
27297,41
55942,25
16752,37
19359,35
81234,37
63117,40
2466,34
100627,20
76451,41
79940,48
54557,7
77457,46
74935,34
77585,45
64319,50
721,32
14594,35
13664,30
33199,48
69227,34
55019,9
72991,32
104829,56
58972,34
27344,32
61763,34
94847,28
75477,34
59222,35
81883,1
74707,34
100629,45
71230,35
77508,19
106386,7
25205,40
67610,0
69722,34
68279,34
55171,35
31989,34
29222,45
44510,37
14127,34
104176,46
95916,34
67352,35
99003,34
15734,35
23218,37
62850,40
74029,37
79722,34
28065,34
37597,34
30036,50
61064,7
95477,18
43996,34
5091,37
102700,48
40376,40
84652,41
47480,34
10532,32
85697,34
29734,45
13775,34
11241,35
10998,34
18062,37
11750,45
48782,0
78818,34
19380,30
46398,34
95057,50
60249,35
70816,34
18749,55
9956,35
26549,35
98540,20
77898,34
55911,35
80936,34
88561,21
20634,34
103805,34
79259,35
46327,34
16755,34
7195,48
98722,34
79693,19
11135,0
68522,50
40486,35
18259,34
39787,14
97560,0
28091,0
19602,0
57622,46
100518,40
4646,34
50511,51
14629,35
42310,35
57200,46
34863,20
57521,34
92523,34
26766,0
28964,34
66103,34
74561,51
47316,35
8408,35
100532,50
18153,35
74283,41
42378,32
57924,37
18183,34
28617,35
91338,40
1317,34
22700,32
103062,32
11574,34
102909,35
61730,35
60234,50
37145,34
39251,34
29219,34
63931,35
1831,34
48575,34
84148,45
28051,0
47764,35
46207,34
31090,35
36383,34
94319,35
61614,34
29388,34
95281,37
81714,50
103566,34
35939,35
2549,32
4206,34
68859,35
64242,0
96353,14
50378,58
99022,50
17118,56
87447,34
99878,9
53601,34
91715,34
61810,14
17837,35
96439,50
6186,34
71938,34
13371,34
55589,34
8147,50
69556,35
40875,37
28450,33
38169,32
4534,50
104865,34
65338,9
91941,34
71439,34
19050,34
15130,35
41363,40
95985,50
58278,34
72874,35
6015,34
20732,7
86934,34
84780,32
12772,7
74471,35
87529,34
10249,35
99897,34
53755,50
31386,7
96910,33
15724,34
59930,34
49352,10
81905,16
83037,34
63782,40
64255,35
49625,45
40509,34
19276,34
8896,47
4950,34
96566,37
55049,35
35420,50
37742,20
8819,7
96647,21
54432,34
80430,34
64243,45
140,35
67439,50
10095,35
55398,34
24802,34
83465,35
17009,45
86488,34
40628,34
81972,20
100164,34
37553,50
6560,35
49877,37
101670,34
101887,34
85795,50
99863,35
3568,34
12204,35
27876,35
87216,56
92671,50
83666,34
93599,45
81067,34
4152,37
32740,0
68008,35
61033,35
32021,48
95181,55
44753,37
64360,34
79108,34
56755,46
87072,4
3923,11
69443,34
96391,34
29059,35
66537,34
33924,55
25336,35
99775,48
94331,40
60118,34
17043,0
3518,34
6882,48
69768,35
106023,35
76977,40
91612,40
86171,34
37301,48
71318,35
5307,35
106246,34
60543,32
7076,40
77420,55
78114,0
100786,50
68667,41
101118,47
43682,19
54722,34
29955,34
89195,33
22671,27
68262,34
94680,56
61017,0
99315,34
50481,49
50279,37
60108,34
52352,32
94003,46
49443,34
13073,35
102314,34
70921,35
21461,35
97357,50
105826,34
57489,46
64131,50
16429,35
91317,34
105976,40
64084,59
92204,35
3309,34
26125,7
84236,34
83153,35
10195,35
95895,14
11495,36
72121,32
54413,34
71679,50
33029,42
31629,50
20971,32
38297,37
4849,48
65955,35
32271,34
97659,34
58473,52
102012,45
14354,34
60956,33
79675,50
67028,48
44042,16
69661,34
45430,34
8119,41
55477,34
84402,46
6352,32
100401,34
95147,35
3805,34
23234,35
95052,27
59165,35
93588,50
93534,34
102556,50
9095,34
24440,35
71426,33
40702,35
84914,36
75923,50
100671,35
29055,0
74039,7
1670,50
95504,34
19042,34
7188,34
67022,7
2087,50
40165,56
101622,40
90524,34
93592,34
26822,0
47022,32
33185,32
9201,35
34987,37
73143,56
61774,34
68658,35
36240,27
31345,40
91793,50
13368,34
100544,34
101908,34
53851,34
94829,46
73675,55
71468,50
63833,0
81893,50
46435,34
36805,34
91314,40
99727,34
67332,34
78964,34
74087,34
46111,34
42757,34
75681,14
94395,35
96781,34
44832,32
5099,34
57837,34
87374,38
73015,34
72899,34
14738,35
84711,7
38350,34
71095,50
105715,40
103345,34
99901,34
71795,50
12225,30
32988,34
93661,46
102695,50
39481,18
70130,35
51083,50
82759,34
11622,34
21291,50
21214,52
89156,50
27194,35
106069,34
32904,37
28281,33
105182,34
81434,34
75076,34
20436,32
77095,40
96419,35
55112,35
103282,32
3989,40
19398,34
89360,7
75165,37
44167,37
97541,35
17985,35
31738,34
3545,34
78507,34
55190,34
94711,7
36304,32
95499,34
49975,34
41498,34
9784,34
61584,34
86459,35
40974,34
97367,32
52516,37
95708,7
63497,34
34926,32
8735,35
94289,5
77987,37
60278,37
44463,34
86338,34
64681,0
48433,42
11608,35
7922,50
30766,50
72494,35
45849,34
33421,34
36206,50
104792,34
93595,11
56327,34
82863,10
92392,34
47605,34
3016,33
2033,42
41611,20
54840,40
35779,34
60901,46
90341,34
42179,34
42669,17
23622,20
52698,50
93732,32
57447,35
23969,0
32327,0
14897,35
40712,34
34409,35
72802,17
43016,35
77001,32
98366,35
30250,34
10643,32
105506,40
68397,34
76150,41
87343,34
33058,48
21973,35
62585,51
90592,34
64913,50
98971,34
75043,11
58930,34
77122,35
54412,34
24823,35
50742,32
63081,50
6006,46
79465,34
67356,34
30308,46
95603,34
73980,33
2226,35
10713,35
38781,34
102803,34
14335,34
86681,50
21603,0
6908,34
45634,50
95054,16
87770,7
97417,37
5809,34
17413,30
20301,34
1008,50
105584,46
34774,46
56865,50
103201,34
2492,7
42232,37
57710,34
64995,32
102808,40
99508,35
75689,32
85982,9
27689,40
39155,7
31027,33
19505,35
31958,14
55810,55
47125,34
100194,34
88834,19
5401,34
19107,35
30023,45
41232,34
93014,34
33132,0
11802,27
25426,37
60170,7
101784,10
14984,35
39620,17
51274,35
48724,32
50794,46
77628,34
63885,35
27147,34
18441,37
92120,32
59189,34
53361,34
28900,34
34393,50
23272,40
58883,35
85241,50
81719,34
32093,34
71853,34
101052,34
91918,21
83786,34
51953,32
46165,34
32233,34
33150,50
7541,34
103415,34
40501,40
5646,34
80073,34
78233,35
89830,34
105811,34
27027,7
10011,35
39402,37
79953,18
87684,34
32124,50
2538,32
55270,34
87728,59
73351,34
55495,37
98934,33
12861,34
43858,34
64371,21
101752,55
74015,12
9845,34
34318,34
16052,34
63869,55
93885,34
32379,34
87324,38
105705,35
20181,37
4172,40
9392,34
27294,32
12932,14
78878,38
20973,0
83060,34
4768,34
47720,34
60969,37
22314,0
100715,19
39441,35
105417,34
65359,34
92180,32
40699,40
28603,34
62305,50
35528,34
21333,33
90815,32
76205,41
5213,34
25688,34
2963,34
22059,34
79829,34
56460,34
41179,37
54151,42
21209,34
64334,34
34752,50
4887,37
76046,38
87364,35
73211,32
98550,37
79655,50
46069,35
58559,34
2446,40
13481,50
80017,63
26551,35
49149,35
17178,40
63225,35
101111,34
78686,19
2315,35
16299,34
40912,34
49820,34
54467,35
62825,55
69401,34
47648,50
20642,35
70833,34
6886,34
82147,6
102828,32
28592,34
21759,35
46838,34
60767,34
28255,33
76874,40
47116,35
65227,50
96987,34
84212,1
78611,34
38969,34
30401,50
64854,47
92820,32
27022,34
88422,45
87776,34
57414,42
76693,34
47872,34
46072,35
24883,32
102157,20
80938,34
10759,34
53748,34
105213,50
79406,35
93510,7
24982,35
48609,34
3698,34
46189,34
30558,18
93419,34
45381,46
5772,0
47073,50
63001,51
62970,35
2562,34
43751,42
49669,34
5609,34
62768,35
13794,30
42953,34
89478,50
42519,47
101627,16
13222,34
61149,35
57128,35
103199,34
50154,35
25337,7
47064,18
61092,32
65099,34
77792,34
70843,48
35609,56
27713,16
84511,34
88683,34
106422,35
21908,0
69102,34
36414,7
101467,7
92900,7
34429,34
37843,32
1793,34
